district_code,crop_code,season_code,area_hectares,irrigation_type,sowing_month,historical_yield_avg,rainfall_deviation,yield
34,15,1,8.750711904417832,0,2,38.94608519771168,-9.800798254668763,75.93271051986936
27,28,1,3.1757360163962858,0,2,25.414968142794443,-16.41008983815634,3.051445849053788
1,10,1,3.6300505979734794,0,2,18.531402186639845,29.133493142660953,130.77637964857297
8,9,1,1.9997574553390258,0,5,29.79286127067917,2.551791326307594,10.819817674074047
23,11,2,4.499328197610394,0,6,39.915367601131656,7.5701027046135465,96.7312755969639
6,16,4,14.451941505600592,0,3,37.482288723982364,6.0592934403900145,39.22157322231175
22,10,1,16.27408249074693,1,3,21.96507065287756,-10.122494143770346,182.61606799312563
25,17,3,9.324406058571363,0,2,29.42466498445939,48.04832987864336,24.39936627469031
18,19,1,10.377799409687645,3,11,17.884191491920415,-46.26712228545057,198.92255868257777
17,2,1,1.1367731745869507,4,6,26.546120108427235,-28.416222189022243,29.66984807476243
12,24,1,1.8516670967406788,3,1,28.076751692279537,-21.53453013449268,7.492330342692517
6,23,1,5.52257065016558,2,9,22.881957458278215,38.12980666715099,9.133930860342279
26,2,4,11.106019203906376,0,11,27.10467707342514,41.88691358041548,23.613791758713784
27,6,1,14.921247400332362,3,10,37.99846145452934,34.610381981439616,926.2462466563471
8,19,2,12.297559696091644,1,4,27.503440929493266,-8.304901892631086,228.243862190273
19,8,2,8.146493172242371,0,2,35.774757764189935,41.462388974017685,12.37080389484375
1,26,4,2.8073194235611947,4,12,22.934760729085845,-40.14919037781062,6.680424105752204
29,3,1,15.725078080300193,0,6,39.28510555931204,15.243470028230504,8.77151029373298
35,26,1,7.593828006181613,0,5,17.336580836129638,43.72237775815246,7.364520089180667
14,14,1,14.853053282414397,4,3,29.639666171049733,25.48998400721014,476.7282180228526
35,25,2,10.503087417329667,5,3,34.74719487917007,-22.213283139776372,8.564341784176001
20,16,1,14.903910044455593,0,5,35.35102465775614,21.750581776798427,43.96774339698326
13,1,3,18.19214644832515,1,4,19.957027769676046,-20.52366304373363,17.497846912471672
8,21,2,18.460075563049138,2,5,25.041147217124653,-38.8417885789928,8.618274783820738
20,3,2,10.934582210011767,3,2,30.604904311602578,21.722153383375883,12.570736454173645
33,22,2,10.474413112929955,0,11,22.897067744310416,-32.07733562860534,12.872243919056096
26,26,1,5.680730077305326,2,1,31.457400380337,-38.89350611843085,7.163801272999763
21,18,2,18.74809671482118,6,5,24.469516782817564,5.1760054648486005,24.505793236452497
9,9,4,9.429423760392607,0,11,23.771658064630557,12.062525893085294,8.16857730042454
24,6,3,2.9880291661038543,5,1,17.70170428726024,-44.89437155435746,511.4048516507835
17,23,3,8.937745835217724,6,3,15.981321971326143,-49.55311120008633,4.774499895803982
24,21,3,2.9775383796410773,0,8,35.88184475030455,38.20703303931518,7.165206121308018
21,25,1,10.299367843012964,3,11,27.238612303901853,-38.47474390369571,7.154303709858927
13,1,1,11.444872539696137,0,8,29.071828330225166,8.389805279965536,17.88934565456417
11,21,1,7.0862373491249135,3,9,24.305525563212015,45.35462474208913,17.9282518811468
19,27,1,1.897186977513951,3,1,18.41855113684426,1.191011591041999,9.102271253587649
11,10,1,18.89831894484816,0,4,26.239299942280162,-36.02019908222896,96.90252994674654
13,27,2,15.580385712926878,3,6,20.723926950779216,-10.651549677788509,11.750815917025148
1,6,2,16.85818106984986,4,7,35.942076169430266,12.404214784448278,1076.3944516335473
19,23,3,7.653933688581474,1,5,39.66971345186225,26.28396370692056,9.42897780917827
12,12,2,15.336205085379286,0,7,37.22740338689514,10.693799457053046,71.41194585220104
8,4,4,9.964771455799287,0,11,28.20685664814076,-46.568426549830214,6.603283522788832
8,28,1,4.4211280239178965,2,10,30.703293629551112,-35.68971347350569,6.1991185616473805
12,13,1,2.926255849690659,6,8,38.70306356848096,-12.819831120500645,91.28966531640225
33,17,2,7.228491951780109,4,10,28.46704833971813,20.571368532597873,50.579071503303815
26,27,1,3.182266173765224,1,6,30.964728082288765,8.432797494720454,9.199148685433753
28,8,1,19.966245035979338,2,11,30.730737593558203,-45.530501640294894,14.618152331240028
5,26,1,1.45918530952443,0,4,32.703028795311624,29.68859076038882,6.746546347188442
8,20,1,9.102300187696992,0,1,31.00712748945797,10.512443135576433,134.98430003359468
25,3,2,9.315823686612491,1,11,31.76763495138932,38.71500355009215,18.309701385184354
27,12,2,6.362322607342673,1,5,33.147361805819955,-8.234690123492157,111.19799598056369
23,7,2,11.641355531285434,2,10,35.22748074169872,-0.9798219162452497,4.013241708959906
30,12,2,3.4245519709551213,6,10,25.0763742315751,-9.444923036458988,146.62796154093007
23,2,1,15.786291421451057,2,10,33.64584960651446,22.245452950901765,36.62880240264627
20,24,1,6.982730505828947,2,4,17.505093978849057,25.213085586156723,9.846634748285359
18,14,1,12.031180501073514,0,5,36.904703306038215,22.32423940479093,288.8152807565284
18,22,1,14.454965103305707,6,4,22.251107697729793,-20.840070014566248,10.385245056859613
2,23,2,17.836321294958143,3,9,25.08650785218209,13.603153704315304,10.59560265922048
4,5,3,16.7978550108179,4,3,35.09026031643771,-16.14718338561559,26.678169967230396
30,9,2,12.362026048019413,1,3,30.924675952275145,33.4200411864384,14.682977863529787
33,21,1,8.073667017485796,2,10,22.715699746279203,-44.48838377087275,13.44700123833415
36,11,2,10.312491066461797,2,7,20.634977778116006,-46.227924730755745,99.10451221487102
18,5,2,15.49032847088665,0,2,38.942861217764744,-39.82915754574069,13.577013398016943
19,3,2,17.612138079909723,3,9,17.19440902578967,-29.763680553681027,11.02928581333877
28,27,2,2.5237475994451013,5,8,15.108377715233532,-46.236464091506605,10.146381256628562
20,17,2,8.004697118614544,0,12,31.82337255715876,-42.8383310788653,24.651804634739058
33,2,2,15.63427366906326,0,6,30.36186067706296,-19.39435072653527,17.117013864971376
12,24,2,8.917209370582238,3,9,33.44034907379459,-40.02093182147443,6.951339339566772
15,1,1,6.978441399292535,0,11,33.29084579022617,30.207377667479093,17.81513579073033
2,7,2,8.520792588053757,2,3,36.58147818165058,-44.61326110393693,3.140157043392076
29,14,1,12.255472562333841,3,4,38.052714760211416,40.7929446885436,367.41144175427684
10,5,1,19.99620031060913,0,7,34.37561470644715,37.083954394097404,17.117954512016805
2,19,4,10.11335236753837,4,1,20.80732004055242,-29.161563411935997,175.2875160842391
11,28,4,4.5656422616080805,2,1,26.587404457474356,-42.84729472307929,3.9698484500913667
13,28,1,3.6755082179423475,4,1,31.042881016397224,-39.446495484427686,3.713708190369143
10,11,2,1.3258200757900787,3,12,28.48413172111855,5.9088236664293206,143.1958463432241
14,23,1,11.396936080907269,4,8,18.972437810865618,10.091573998487824,8.544801142545246
18,25,2,11.119155784032268,0,6,29.731825765601144,-18.44172139241975,6.259075873912648
9,2,3,4.502061572216029,0,3,37.16321623584939,-20.316633170319932,15.130494670257491
28,8,4,14.058923425825057,0,10,25.46293058162744,3.1501268486385143,9.087270221233153
3,9,2,14.951587311778775,1,7,31.723320610885086,-19.437195593281064,11.82761935881767
20,27,1,5.552415004951169,4,6,30.398357156908453,43.43194945886171,14.7808154299251
6,3,2,7.209945398579862,1,5,24.426078421362902,-11.736822109691033,11.685764289135378
27,2,1,19.814197610771505,4,3,29.13178017868082,-28.018625122547014,24.92161460540868
2,7,4,7.798157123089317,0,4,20.255300847471524,-35.40351534630206,2.0935340857418745
29,5,3,15.335632599243985,0,11,28.652681467379686,13.17081933927544,19.18343826134036
3,21,2,9.32814581928383,4,11,34.970739762259484,-17.333838403538415,12.633523976756592
16,26,1,15.97022414328903,1,1,33.97369423978166,-31.12051674152253,7.617788867987849
30,5,1,15.495953156261633,3,9,23.94886374517679,-22.418447536500675,21.557166999426286
2,20,1,13.521242491371444,0,5,17.80213039766272,-19.211842693954694,112.07695221108264
17,13,3,17.168177752763796,5,2,34.99856412599665,12.58334709604587,99.19869125118142
12,21,2,18.81476065011486,2,12,21.62597723736307,-32.53184997449695,9.129716434671884
35,20,1,11.809674748815636,3,11,16.326094180301695,23.280376511572243,281.5188505583146
1,6,2,5.1306436908435415,0,9,26.12982400540007,-19.511773192067995,559.0635699200712
15,20,3,8.273264752059463,1,12,33.486763238663684,-1.169040936821986,182.5777902984697
26,18,1,15.286961413509218,5,7,35.21233351222969,15.48390098671014,26.102319676482256
21,25,3,13.192227959915455,4,8,39.55505373054835,4.36201071947697,12.111972452470223
31,2,3,3.9670676020223503,0,3,19.73519210075309,16.223354195497237,23.830174741292975
25,25,4,1.4991710523552817,0,7,22.34487126151332,-17.740449616498744,5.656185061361811
23,26,1,13.817751074070266,1,11,30.23726246198743,46.34499192650003,9.2068798335561
24,6,1,5.396040968572234,0,1,35.28359242790062,-4.101027839106564,552.3847074913484
28,9,1,10.243569752716542,3,6,20.85187553106231,-17.80663902016154,9.738884110177409
21,25,1,15.061562063995588,0,10,25.247861259343978,-20.36060387623939,5.861820223343947
18,3,1,11.472002222798496,0,6,25.210016711312303,-45.73050303433518,7.292368197594385
36,1,2,2.1244003706800294,3,11,34.32341832745803,18.480586902241498,33.5259790867357
35,1,2,4.11881461727933,1,10,21.023305141973033,-23.74847228560295,25.35064872302811
9,19,3,4.776899588602923,3,12,39.21896386739819,45.893020632257674,202.38345306068763
30,5,1,5.528352946074476,6,6,27.76159531588656,-28.95552546232083,22.544086154078535
34,13,2,11.525366143034834,0,3,22.051670915132853,2.949119368537069,56.54194962456062
32,19,3,10.327332706595174,3,6,22.107101492962165,23.547069983442427,214.42274571141223
3,12,3,4.461620748102074,0,3,15.457499667599262,37.01152948210074,84.55900189693759
3,16,3,1.817319447385898,1,10,32.31077226890725,-34.35391071777736,36.07239768287276
28,25,2,3.8429279872570024,0,9,34.39870756688994,48.54015404970332,12.131598957070041
15,25,4,19.695435596062765,0,7,15.810694323092239,40.67489853176819,7.10867345775063
23,19,1,9.63666552093371,0,4,29.648363478273833,46.28497662275322,150.91996928099363
11,3,2,17.413237341691193,0,3,34.54181669426055,35.26707595416396,9.12973381981183
32,12,1,17.050673100042445,4,6,24.406001209775056,37.766922803356465,195.3048363130947
36,5,1,10.474631370526037,3,9,25.81853957136724,9.882891591316302,34.29922159655518
33,2,1,14.280410314980598,6,3,24.040622497803504,34.53100631173824,31.701630399281267
24,22,1,4.258664203047889,2,8,22.891267964161848,3.4013357863297102,14.200799335854004
34,7,1,13.923735746074712,0,6,27.27854309129802,3.821717061316491,2.8127033553185443
28,13,1,5.811499295634146,0,4,19.152516503330613,6.2580091900992585,53.57956990924378
7,25,1,16.72521088670594,0,5,26.017192030796473,49.631792490305344,9.917876167687096
4,15,4,2.1326205956237434,0,3,38.54562810680514,-39.56051598623771,60.2832196757826
1,22,1,15.576204121262911,3,2,15.685052444930331,30.56099784958198,18.70829408588011
1,3,2,2.4487696780880808,2,9,19.11858539632572,-22.66874768778324,12.54587775973076
20,28,1,17.683190119439026,1,3,34.44255976616053,-13.877291740225772,6.546439758502076
19,21,4,6.431988103632572,0,6,18.301427247842792,-41.9466742693972,7.308265317477077
29,20,3,13.260670614196208,0,5,21.782022487568636,-14.842621861593045,107.71078099221354
10,5,2,10.006294433095457,0,10,26.370973101108895,49.076269713670825,28.793999615861726
18,24,2,7.64291133261561,0,11,38.57905644102762,-10.29307381719645,4.976574030828681
28,8,1,13.08611574707818,3,8,19.587529682589235,16.96879199722467,16.705758097904564
35,22,4,18.97669812074914,0,5,38.07711485010791,-37.928681183846216,9.526841474161662
31,1,3,1.3047600738051262,3,11,32.96311281782131,42.249720974867714,27.327632470339744
27,8,3,18.417630689720532,1,8,31.778622793579302,32.774537994679875,17.230521930877465
11,24,2,12.377092272909763,0,11,33.0885631012508,-11.370569580305343,3.660045082685501
5,18,1,16.24262886499652,4,5,15.781165474233436,-15.153666732723451,33.59031450449916
8,20,3,7.985561591968413,2,11,17.472506526737984,-6.773299648648866,185.68169653813604
34,28,1,9.700938009333468,0,10,23.37103821850571,-9.874181714550133,3.483471888887129
12,16,2,17.4425896601227,4,6,16.84918832871694,-24.194919525210867,58.83261594009848
1,18,1,8.58953541129155,0,5,39.68974273738555,49.08462741660128,20.086293323136356
31,20,4,10.925861551607158,0,2,29.51030520362944,31.054645570473895,157.10044302516596
4,12,1,0.8938010001444916,3,10,27.183591778574602,-23.207674049244986,108.34725733361594
5,13,1,3.5926611138418245,3,10,34.63779462247609,48.17248010269289,102.19438130935389
30,13,2,13.012886905508596,0,6,39.42398017029974,-48.44698619531207,49.312371355832276
24,10,3,14.481049570745604,0,7,38.878250002119366,-6.210236327058269,86.65272364464114
3,7,2,11.860718267297738,4,3,34.8266221197174,6.9485197061217505,4.542048933590862
11,25,1,3.294545707374408,0,3,24.429355924021912,-46.24133778883554,6.108863995998752
4,14,1,9.18540585726778,0,12,16.648987289447668,-33.89628092961986,157.69251604832354
26,24,3,7.424347944082202,2,7,17.45942444322703,-24.186891781470308,4.851154394237583
27,16,4,10.165396208684223,5,11,15.028808519864686,22.0227057706293,56.8888621153698
27,15,3,17.471416173804837,0,10,15.047571080621397,43.97435288652754,64.4211449036578
6,12,2,15.629298053843712,3,4,38.41054497333655,12.453508686793157,134.7643931776803
15,9,4,2.1377952770885997,2,2,38.175424230187474,6.266159101029203,14.378098861516824
30,8,2,17.861029356604003,1,9,31.68884499262005,3.6759119975797034,15.630622106446168
35,18,2,9.69945944742156,3,9,33.16691810550756,-14.92963501889983,21.269550351326696
23,23,2,15.00531182527697,6,6,27.830211416250947,32.77143461371972,10.60268432363194
6,18,2,3.2307650096548666,0,2,20.94605640220831,4.076743823625918,15.458778475058812
4,13,3,13.579030751287437,0,3,37.85962622772023,-26.98968206762773,48.21448107135972
18,28,2,5.10835734338443,5,5,21.942286683983752,-36.31687918359219,5.938512534757517
9,27,1,9.048427494248164,3,11,33.49178152374086,48.551251486186914,12.338510870157151
29,18,1,0.828825966601036,1,11,21.13589211809699,-48.25267849779982,24.062268062125955
13,15,1,3.4564074396442823,2,5,36.753710451229445,43.344002998980486,104.45441087196116
17,4,2,2.295569615910585,3,9,31.280985860637028,-28.169669881968908,8.866023812255467
32,17,1,5.17501137229604,3,10,31.0673755139183,15.754953268164769,37.17411442269901
22,5,1,2.4503527554742845,5,3,17.434180918547998,-19.846747440186874,20.53973192151567
4,22,2,13.992245519081457,1,2,25.48672257923004,35.98104118798156,17.662198814570274
5,16,2,1.0662780930797777,0,10,28.12271268873998,4.344532218160843,32.98770475113173
13,9,3,12.54593976218746,2,8,22.350907210277754,-35.89422440182709,7.662769708114238
34,10,2,3.243802701098698,1,7,37.024365295836645,-23.01649995508995,181.45072052419283
22,24,3,18.93064841496899,2,12,35.94174853778054,-17.968142643024052,5.648362973495199
23,18,4,18.69533442564216,1,9,27.34052280856325,38.59223643900975,25.17043029291956
3,17,3,4.897310499158771,0,3,23.500780066102873,26.67384187060192,31.976382329578268
34,18,2,12.481215315349075,1,6,35.03855680014111,32.95873126108671,25.98474829805871
32,7,1,1.0461037297129394,3,5,19.92228618853097,-44.77478121585475,2.4150098898223513
21,4,4,18.669876589497896,3,5,16.78790787734082,7.8782205473263645,12.609677527557055
21,26,1,10.698252509738339,1,10,16.142762151798692,49.91769305146465,9.177416147493222
11,5,1,1.3428514526466904,0,8,15.967081522450005,28.519963905331423,21.06651350798258
4,28,2,7.178749863658679,1,1,27.22221641175446,-37.929231861008546,5.1239656047202065
1,23,1,1.998564506294067,3,1,21.382840902484006,17.881816740734862,7.771406779276529
28,16,4,8.162416567780518,1,3,32.25937803404869,24.532382089518322,50.76506658741759
24,3,2,13.5635636721458,3,11,31.347289351012634,1.4248355921408589,14.084494626116504
35,26,2,9.662853206808073,2,2,28.550500178600622,-42.1246852226558,5.702228584292149
13,18,2,7.982582407029362,0,2,23.821082035699074,-46.531376479364305,16.41643681620333
34,23,2,2.8235623880390635,3,2,36.26140612464326,43.780969723935044,8.295504302488533
11,21,1,5.276311391026298,0,4,32.742568832501334,-24.24860345213814,8.948295622430948
36,14,2,2.4527941108978473,2,1,21.78815310079146,-12.103187298154992,203.62783504516068
17,15,2,16.246225267304887,0,10,27.542216557837747,29.527754098550503,87.9586829280786
35,17,2,3.1371766457020898,0,9,18.90678022060658,18.926074671744317,26.507846490672513
18,1,3,12.109780647703424,2,5,23.21940727754768,46.856570003433504,18.60461421881551
22,25,1,7.183438064982495,1,5,39.92850457158834,-40.71607997888324,8.629153238176318
24,21,1,4.906578500776078,3,9,20.596105506679898,20.69195740792273,15.313169936041128
19,17,1,12.969634570096023,3,5,32.45755889295346,-41.777114722233044,32.25170861686741
21,23,1,9.411545032850343,3,11,20.96046614442571,-49.98345034988554,6.259128539566055
8,25,3,8.302836612048903,1,8,38.45336347514529,-37.97697738122526,8.265188562285159
28,11,3,12.06061409539832,2,11,22.75332112475919,11.672584827923728,124.88235517456192
5,17,1,10.079718755555014,2,1,23.66722686616773,17.619274957744153,54.267821968840344
17,26,2,6.417942066755435,1,1,29.84649432665468,-6.166012759041585,7.9548787656517135
36,14,2,11.401695111422407,2,4,29.702794277873366,-45.392929026257576,260.98022668773666
19,20,1,13.555222242738544,5,8,29.476909744929493,13.405939105449072,201.8834838293207
27,19,1,1.0205165924436586,0,3,29.33136671015602,-41.418252241351,108.09750614489407
34,21,4,9.58449871369967,5,1,22.804672343005215,-35.82736682336023,12.486995952771755
11,7,2,1.6248240493791035,0,11,25.86025558346354,1.2575684770826925,3.0388063184906264
12,24,4,4.134905574328165,0,12,29.835836078524423,-15.962672852515226,4.004402509662117
21,13,1,11.429920314520475,0,9,31.781753091677896,-3.524607272365941,55.876742376266805
11,18,2,17.390683847678826,2,9,21.328225338089872,13.507690362719252,29.506078582774137
28,23,1,17.714710744175456,0,9,32.53687654257352,-33.999296383860326,5.087774715444549
5,14,1,1.8639081977033098,4,9,38.08190625281591,39.30867396910078,504.51538678436737
17,1,2,8.67254918259078,4,2,33.94819258359472,5.948006464624015,36.21912774219319
20,7,1,11.86862641858875,3,11,17.105820070568043,-47.79067244687144,3.197605735700883
12,8,1,3.3678631387316966,1,11,26.728155502250527,12.845284173386098,14.654193693278811
6,18,1,15.425928226523048,5,11,25.88159588847686,-3.682106822594868,29.56114970199928
17,9,1,15.012587539526157,4,4,23.41258280045659,20.163911147585623,12.670404835069363
19,1,2,18.115149767282496,1,2,27.28300349757508,28.40336229375447,37.29842979284695
26,22,2,0.6654772356271388,3,7,25.990844334996968,43.88448533899292,18.47992971948787
32,17,1,4.725342757785552,2,11,15.15426192918401,49.83457942749996,57.35051850517206
6,19,1,16.630140927783774,2,3,20.913881952301747,4.961699347142691,214.66217299186138
36,27,1,13.57631099112524,0,9,20.344553632058684,6.15083531284246,7.479776763724359
11,6,2,17.940602147120572,1,7,23.73148853106999,-47.755474902439374,536.5534399320555
33,3,1,1.6150032633401972,0,8,19.361418543107625,36.51704734863306,8.7591333392382
24,24,3,12.140797331470635,1,9,16.6950360927878,-47.128200645747896,4.983700792586981
23,5,1,11.596408210426645,3,8,19.91532137587532,13.266480700104196,26.420567591569217
15,2,1,1.1956511190303811,6,7,36.35466966048662,-40.142302125577004,24.960874196947195
27,20,3,10.513680499793429,6,9,34.925983521613226,-21.416139589354355,143.33267291575265
11,25,2,12.385646070543523,2,11,26.052404935643622,-35.96704468892745,9.24472980056222
17,4,1,4.230216896941091,2,1,36.94537584946909,-36.26057118874589,8.068740219339098
14,10,3,5.829926870930927,0,11,20.8166404530196,-42.539901768306954,98.08462200711938
27,10,2,12.986773252805872,3,4,29.605228529980792,-18.211801801449646,140.19708009558934
18,24,3,9.631868478199188,0,4,18.573121888660275,-7.634865554720626,4.738507933599607
28,21,2,17.23126632258237,0,5,35.83501723873474,-3.5526807167841383,10.78059170492412
4,11,2,7.176444437179173,3,8,18.26453893729631,-6.029196053289269,125.24225806324877
7,27,4,5.699863338569923,0,10,15.79650397446108,2.369203429527758,8.365365576859515
35,16,1,19.704885836724433,0,1,21.83610575170488,35.978692918694094,41.12434185797572
9,26,2,18.267147517536625,4,6,37.52337723367559,13.179661570617505,10.069874298550948
8,17,2,1.0653585274801072,0,9,18.23642704816108,-48.27143290301872,23.00973090655245
17,16,1,15.529207998478034,0,10,23.26675671738849,-32.70477217596813,36.16780492157946
17,7,1,2.6515280895914577,0,8,22.910374825304817,-15.105017785118712,3.166627970064819
33,16,1,1.0359612991727336,0,2,35.041156852422276,44.90437088648768,33.01496931562646
32,3,2,5.837062561343803,0,7,25.538134994500616,-42.192060255007505,5.885486551675322
8,26,2,5.752244641691534,3,5,30.289176240367084,21.011926240448147,9.619288506501363
19,16,2,16.47671586576581,0,2,25.109575145821886,-46.69068682551269,25.182746003494483
3,8,1,14.358011295885285,4,11,28.786425378421725,-13.746283099803428,17.724252827636118
5,12,2,19.641383832974277,0,1,16.561018100435792,27.014876371374328,81.69455810905632
13,3,4,14.37450155608046,1,2,24.350735953503374,-15.607066356164744,11.342214125446274
31,17,1,8.655983288492934,3,11,36.37764594349885,-6.971794001353423,52.559303985934584
16,21,2,14.129089388431728,3,10,32.27668907955604,40.530452826742916,17.779145443701847
32,18,3,19.98945181013484,2,6,39.5457261036655,-43.3830908680702,19.508761367181574
22,11,3,14.347766709969298,5,11,34.697988434403584,2.7662325210101244,110.67147064747141
29,4,2,15.352786441616207,0,12,26.287742872294352,-13.376244140882164,6.820166530977141
22,16,3,18.798117796210057,1,8,31.90701144248857,46.381167151703096,59.72596047082408
3,17,1,2.7161995955778253,4,3,34.397841892207225,29.36898294182579,55.82332907418215
10,9,3,14.243293722230673,0,5,21.742091498033528,-37.79232226334612,5.726525522374389
21,6,1,17.090716180365256,0,11,16.500447265389607,42.74097567225721,773.7289108722638
16,24,1,19.110382704307415,0,2,25.14618169996371,-28.878670254623128,5.0295758839766584
12,27,1,4.613901149378138,2,12,18.61682905256288,-41.51823564651799,8.833901714315024
2,20,3,10.326615650622761,0,8,21.931027994062546,4.1593279794492375,114.0216338604415
24,25,2,13.770819529067396,0,4,38.67113738685333,23.663156997627922,7.722860834045741
35,2,1,5.32562072527608,1,11,36.17706483056296,21.605088949621205,39.66835617223419
30,9,1,12.209220833380344,2,10,29.811595864191506,3.40560688773963,12.797106504199526
30,28,4,5.522786258710988,0,12,25.03141766330931,-0.7262525580297421,4.534052323369473
35,21,3,7.002411900367122,0,6,21.608259005196288,46.954389730315256,9.763216993152973
19,6,2,9.10961458196187,2,3,29.286456992966666,32.055884176949775,866.0179448490129
8,3,2,10.819206925558056,5,11,28.329006241822313,19.864003814303942,19.66466604764527
26,20,2,9.262634496690437,3,8,34.51952020953833,-30.47885364403581,230.11859230294172
7,6,1,10.11731263586462,3,8,38.20050471910143,31.977069102665126,911.1575093914636
30,7,4,6.322480747621706,1,3,23.223432533250474,24.978074351602885,4.920317906602197
7,1,1,3.5998193334412965,0,12,20.157427768919852,49.20265997776667,18.09307361001465
3,23,2,1.4233245578733689,1,9,25.06999039864263,-36.70048920658746,6.794278096158845
1,1,1,4.32158508858752,4,10,25.938532560330103,21.529539594803794,31.857390874340354
36,5,2,11.847901009362769,1,5,15.996757237109062,47.908319303352556,32.68281403959413
25,6,2,15.82925123216108,4,10,36.54241330498807,-3.7406972755530035,847.4222817775649
1,13,2,3.800328150136443,6,9,39.889808466687384,23.341044342601265,110.09005840991354
15,2,1,2.616829476566645,0,7,38.08021731778806,47.53706505454302,21.075886424608743
13,15,2,15.11116203071038,0,10,36.51662448717276,4.74848939059963,68.29233381234155
8,15,1,6.450587445477149,0,3,39.81500758648853,19.904159470310148,69.15895487284783
5,13,1,19.054239064933373,1,6,37.695210799372155,-47.991518998790404,71.52399088279554
9,26,1,14.429200426902275,0,10,32.20919051858293,1.966510562644416,5.717971002288607
1,25,3,6.871742921239102,4,2,19.168916219304194,-24.41995939580578,6.823454666337372
36,14,2,6.146083581977246,0,6,18.908753083421693,-36.87553576494579,187.553238472159
35,26,2,10.712118532290527,0,12,16.219493664083817,20.859808468132783,5.689571408641176
2,22,2,2.0433210314250836,0,5,25.29577167969041,-46.09105110916582,10.441109223054644
23,7,2,2.7946919965833303,5,3,35.22060192725009,40.48651515770577,4.004260028937601
9,14,2,3.929228685665754,3,7,27.25739861997276,1.7773659870842309,352.50874450564055
34,26,1,15.607110069438924,5,11,24.15804264278956,14.823011518937875,11.035408768318009
14,24,1,10.520218505747888,6,4,17.730896604968745,-24.65652008737336,5.528756643660317
4,27,2,0.7060588941016372,1,11,16.293832727264704,-31.78069813107077,9.308593668419432
30,10,2,13.633572285706125,0,6,24.97947858559018,-25.624637888798606,116.99880549910058
31,17,3,8.761958483879694,0,9,17.49813450459331,-26.770700899570667,21.334610614673828
11,14,3,10.46162111679406,0,12,17.58870431844957,36.450162829345174,239.77732746594825
35,8,1,4.675266746552244,3,6,24.883710624266158,28.733940146244848,18.438966975906123
8,4,1,11.25975345368502,0,4,27.5710864125679,35.27365341240319,9.205923146061808
3,26,2,19.59348817515403,0,10,19.66707217436288,23.487204365839816,6.895557811671365
14,16,1,1.9321714746123484,2,2,32.115892156510924,14.355036146442131,54.467145423536884
13,24,1,6.036389293456398,2,9,25.467300017070272,2.7874689730668294,6.803369578767589
32,13,3,5.23845306078618,3,4,17.298063443467903,-23.45181736200912,69.21114161987771
34,22,1,5.346711559648002,1,4,30.92585311406788,20.536295772711583,22.965613584315182
19,27,4,7.884773972524857,4,2,23.92362046737847,-36.34155947814733,9.69235948212679
16,25,2,16.453140802511264,2,5,16.308036926906656,1.106154356712075,8.541339448897071
2,27,3,18.300744454305555,0,6,38.6995394916798,-30.472523149438402,6.217915133038042
17,20,1,4.44319420544998,3,10,29.27992392764174,0.4759304879458668,248.43494811895425
34,18,1,11.087523789988198,6,6,26.943009225765934,-20.609258712564504,26.803078654750802
16,14,2,12.919529957226866,0,3,36.47843487134587,-44.65203304635137,221.75173901922196
2,18,1,10.675635750094976,1,12,38.41851073284312,0.3709012863979737,28.14185822779069
2,5,1,8.964489686839931,1,9,20.508046704155284,-31.816979130004764,33.354516111477295
26,26,1,4.243522364255138,0,7,35.25361254187568,-33.88449674308469,3.6267151268267073
13,9,1,10.02027750438515,4,3,35.77699816935663,-11.563410232230119,13.260817647946459
31,28,1,8.323689140370913,0,4,16.360069866939973,-13.821284214663663,4.26112001512214
34,3,3,16.01348556879426,3,7,32.79860287945682,36.695786561226825,11.881201542237392
3,8,1,15.390285003678406,3,11,16.574197044989425,6.463702289370879,19.143678064268425
8,20,1,3.112974283510579,2,8,29.86683115974752,35.45674281347499,229.29760134908238
23,22,2,2.226121524979818,0,6,31.73091942846685,-35.31643458579241,8.784653478877868
14,10,4,18.209001892936307,0,4,24.176467208774245,-14.268972994435593,124.55361316191065
27,22,1,10.942413584807705,0,12,37.01968741644145,5.532961760354972,11.112649834245941
29,19,1,17.22711827701052,0,2,35.01279267418681,-34.68719305900525,126.9965426687333
1,21,2,1.6339468510448225,0,10,38.1489928405349,-37.19429336751945,6.928834864742397
17,28,4,10.76705452217179,4,8,22.872238165774544,16.140159821197685,5.200867718883155
30,3,3,11.018817034236609,1,1,15.538195001545272,15.383397080320165,14.451661689235346
13,11,2,17.283689634571925,3,9,35.2865316749388,-26.584133591406122,113.5936306559173
21,11,1,2.403394965479296,1,8,20.574433899911018,-27.28764445610925,100.55445440286884
19,17,2,5.188688491680232,3,3,26.67890101417639,24.544577933008384,46.72877749853489
19,16,1,8.427497120796755,6,10,35.433029296600765,-38.301216058140476,43.155859195851484
25,7,2,17.383908770688873,0,4,20.40337946688227,42.32634966766565,2.7675489282029395
22,4,2,18.808224643876056,4,10,22.797719069658093,44.37385210405105,13.344316732847988
31,23,4,19.858130082075743,2,4,25.976999658444726,37.09923231692464,9.320453174997203
17,19,1,19.20427298594117,4,2,21.795621254136023,-28.93227009734408,200.0393151275169
23,12,1,0.615864238964911,3,12,26.533035575070716,-48.31982502261371,68.4807820836903
